id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date 
2950,7900,1870,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:IGM,,,,0.814320096,0.026791818999999998,0.016592711,0.142295374,,,,2009-03-13
2951,12800,2860,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:PYZ,,,0.448447009,0.089862123,0.10101457800000001,0.33945402399999997,0.021222266,,,2008-11-28
2952,15800,4490,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.48742661600000003,0.40349418299999995,0.019397811,0.08968139,,,,2009-06-27
2953,9700,1760,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IGV,,,,0.521401641,0.327141833,0.00520014,0.146256387,,,,2008-05-12
2954,9500,1270,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:PPA,,,,,0.7899196940000001,0.116244187,0.09383612,,,,,2009-05-22
2955,8900,2080,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:VAW,,,0.52883035,0.126158292,0.030506749,0.006160265,0.308344344,,,2009-01-25
2956,4200,370,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:VAW,,,0.36522778,0.058023016,0.450359503,0.012772051999999999,0.113617649,,,2009-06-14
2957,12600,1730,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.42218327,0.42986182,0.04777036,0.07100524,0.02917931,,,2008-09-02
2958,10400,2480,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:PPA,,,,0.48956043899999996,0.298659929,0.018403313,0.193376319,,,,2008-12-01
2959,6100,1500,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,0.627196187,0.180122225,0.012041208999999999,0.043195952,0.13744442699999998,,,2008-11-30
2960,14800,2790,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.42293474700000006,0.230403165,0.044396473,0.16579168800000002,0.136473927,,,2008-09-11
2961,2000,350,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.619792569,0.049148193,0.122784376,0.077877427,0.130397436,,,2008-01-01
2962,13600,2480,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:VAW,,,,0.46140359200000003,0.056661939,0.044194804000000004,0.437739665,,,,2009-03-20
2963,14000,1040,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XLB,,,,0.40812654299999995,0.076828907,0.37295935,0.142085199,,,,2008-11-30
2964,16500,600,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:VOT,,,,0.333852811,0.250322533,0.289961919,0.125862736,,,,2009-05-22
2965,9300,210,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IGV,,,,0.47120583299999996,0.127161271,0.280036685,0.121596211,,,,2009-05-08
2966,6200,740,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IGM,,,,0.53265725,0.24577548,0.011165857,0.210401413,,,,2008-09-17
2967,16100,1890,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:VOT,,,0.322340122,0.37655478700000006,0.083452434,0.21166220600000002,0.00599045,,,2008-08-30
2968,11000,340,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.696101283,0.16908379199999998,0.036232207,0.00530913,0.09327358699999999,,,2008-07-05
2969,12900,3530,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.664232188,0.186874734,0.029870029,0.119023049,,,,2009-03-01
2970,12100,2040,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:RYH,,,,,0.691231644,0.181723133,0.127045223,,,,,2009-02-02
2971,19300,1970,NYSEARCA:VDE,NYSEARCA:XBI,NYSEARCA:XME,,,,,0.501024161,0.27067605100000003,0.22829978899999998,,,,,2009-03-04
2972,3800,300,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.37038855299999995,0.408677665,0.023299987999999997,0.197633795,,,,2008-04-26
2973,15500,3430,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XBI,NYSEARCA:ITA,,,,0.282412625,0.271974325,0.382283731,0.06332931900000001,,,,2008-08-25
2974,14000,3470,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.506726637,0.27777895,0.13831442,0.077179992,,,,2009-04-27
2975,16800,420,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,0.611231315,0.235842605,0.011466002,0.063552183,0.077907895,,,2009-01-02
2976,19500,1360,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.6179540570000001,0.006714923,0.265201408,0.110129611,,,,2008-02-20
2977,5500,290,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PYZ,,,,,0.173396228,0.49261077299999995,0.333992999,,,,,2008-05-08
2978,8600,1990,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IYM,,0.18445731,0.307519514,0.048930605999999995,0.040923179,0.360657203,0.057512188,,2008-10-27
2979,7400,170,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.670359865,0.019629105,0.182029757,0.045676694000000004,0.082304579,,,2008-09-14
2980,17600,1430,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IGM,,,,0.483718531,0.183011475,0.185354803,0.147915191,,,,2009-01-29
2981,18900,3430,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IGM,,,,0.630710312,0.203276047,0.083204918,0.082808723,,,,2008-06-21
2982,13400,2670,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.8837103909999999,0.04041397,0.0029168659999999997,0.072958772,,,,2009-02-18
2983,3700,870,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.7514464259999999,0.159702564,0.055598017,0.033252993,,,,2008-03-14
2984,16300,2510,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XLB,,,,,0.53171897,0.30715995100000004,0.161121079,,,,,2009-03-31
2985,4000,230,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:RYH,,,,0.43927662700000003,0.345500223,0.026304441,0.18891871,,,,2008-09-26
2986,14900,1830,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:RYH,,,,0.743455462,0.0060134609999999995,0.155717876,0.0948132,,,,2008-12-23
2987,15700,470,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.645955289,0.08946522900000001,0.028409522000000003,0.23616996,,,,2008-10-31
2988,19100,2370,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,0.37231235700000004,0.37001408399999997,0.01029688,0.109464887,0.137911792,,,2009-05-06
2989,800,190,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,,,,0.160031821,0.36611099,0.062910783,0.410946405,,,,2008-04-14
2990,1400,420,NYSEARCA:PXJ,NYSEARCA:PPA,NYSEARCA:RYH,,,,,0.7531333720000001,0.126200959,0.120665668,,,,,2008-03-14
2991,5400,1190,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,,,,0.649753705,0.049652714,0.277480131,0.02311345,,,,2008-03-13
2992,8900,1970,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:VAW,,,0.42466274,0.039165467999999995,0.150017121,0.212256045,0.17389862600000003,,,2009-02-19
2993,10100,1900,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:JKH,,,0.293970135,0.257643313,0.015550463999999998,0.36875617899999996,0.064079909,,,2009-02-28
2994,18900,280,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.762761115,0.09643619699999999,0.02219262,0.118610069,,,,2009-03-30
2995,4500,290,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.533565804,0.220292878,0.162217597,0.08392372199999999,,,,2008-08-10
2996,2700,230,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:FVL,,,0.467935599,0.22789460399999997,0.098752706,0.098180976,0.107236115,,,2008-08-26
2997,3200,390,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:EVX,,,0.405819211,0.169100965,0.173045852,0.123512256,0.128521716,,,2008-02-15
2998,1200,160,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.42338105,0.381933556,0.056148080999999996,0.138537314,,,,2008-10-27
2999,500,120,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PTH,,,,0.588055535,0.196144033,0.06967285599999999,0.14612757699999998,,,,2009-02-04
3000,19400,4150,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PPA,NYSEARCA:RYH,,,0.5873162160000001,0.21581963399999998,0.001593286,0.135949337,0.059321527,,,2008-06-29
3001,5700,1150,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,0.432218063,0.396607373,0.019941814,0.051227342,0.100005408,,,2009-06-26
3002,15900,2430,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.37635629,0.49359520799999995,0.021659456,0.047047124,0.061341922,,,2008-05-29
3003,19100,5410,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IGV,,,,0.509672294,0.332909642,0.047189617,0.110228447,,,,2009-06-28
3004,15800,4080,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.512393431,0.322135364,0.016811316,0.14865988900000002,,,,2008-04-27
3005,11700,990,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,,,,,0.663628832,0.226773883,0.109597285,,,,,2009-06-03
3006,10100,490,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.5722975539999999,0.281879202,0.002286701,0.051323152999999996,0.09221339,,,2008-11-05
3007,14200,3790,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGM,,,0.673614363,0.07753766299999999,0.010709726000000001,0.186296527,0.051841722,,,2008-10-19
3008,10600,1140,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PYZ,NYSEARCA:VOT,,,0.554023722,0.24156093399999998,0.016348276000000002,0.010693143,0.177373925,,,2008-08-09
3009,6600,930,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PTH,,,,,0.517824934,0.33739921799999995,0.144775848,,,,,2008-01-02
3010,7700,150,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.418101467,0.296005472,0.08876162300000001,0.060741678,0.13638976,,,2008-10-12
3011,17600,600,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:EVX,,,,0.517919761,0.206948155,0.069163116,0.205968968,,,,2008-08-08
3012,11700,3110,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EWC,,,,0.483338314,0.174544902,0.046363882,0.295752903,,,,2008-08-22
3013,900,250,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,,0.493409993,0.18012926199999998,0.176095996,0.15036474800000002,,,,2008-01-04
3014,800,110,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:XME,,,0.40869783299999995,0.305153051,0.044695089,0.219318055,0.022135971,,,2008-12-13
3015,8000,520,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.488486576,0.35409238,0.076923874,0.005537355,0.074959815,,,2009-04-07
3016,9200,2260,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:RYH,,,,0.50715416,0.170275768,0.19661693800000002,0.125953134,,,,2009-06-01
3017,10600,1180,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IGM,,,0.431115421,0.23063888600000002,0.126004709,0.041382861,0.170858123,,,2008-02-23
3018,16600,3670,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.564071533,0.216030418,0.102424339,0.11747371,,,,2009-06-27
3019,2900,530,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.676677328,0.011058685,0.18890394800000002,0.041031449,0.08232858900000001,,,2008-02-27
3020,18500,4930,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IHF,,,,0.40814964600000003,0.338544402,0.056390552999999996,0.1969154,,,,2009-02-11
3021,700,200,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:ITA,NYSEARCA:IHI,,,,0.603390596,0.06272048,0.321744517,0.012144406000000002,,,,2009-03-23
3022,9200,1550,NYSEARCA:RYE,NYSEARCA:IYM,NYSEARCA:PYZ,,,,,0.640199277,0.26472542600000004,0.09507529699999999,,,,,2008-04-21
3023,700,200,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:IGV,,,,,0.6548645679999999,0.135608342,0.20952709,,,,,2009-01-24
3024,6200,1420,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:IYM,,,,,0.631653806,0.036838807,0.331507386,,,,,2009-05-04
3025,5300,680,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.5127227120000001,0.071011292,0.008568334,0.34330743,0.064390232,,,2008-11-18
3026,15700,4350,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:XLB,,,,,0.82853108,0.064322377,0.10714654300000001,,,,,2008-11-16
3027,11100,1070,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.49331345,0.06919929400000001,0.0539077,0.241980389,0.141599168,,,2008-02-13
3028,17700,3620,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.134766048,0.448272766,0.327724224,0.08923696199999999,,,,2008-05-29
3029,7500,1700,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.569258003,0.306009979,0.058101020999999996,0.066630997,,,,2008-07-26
3030,8300,540,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XLB,,,,,0.6471086429999999,0.194664953,0.15822640400000001,,,,,2009-04-30
3031,11600,1110,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.39568410600000004,0.39107631,0.093807226,0.061499215,0.057933143,,,2008-04-07
3032,10900,2110,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,,,,,0.47695112,0.083997369,0.43905151200000003,,,,,2008-06-13
3033,13800,620,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,,,,0.5392263939999999,0.014263617,0.040172582000000005,0.40633740700000004,,,,2009-05-23
3034,3500,220,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGM,,,,0.750870919,0.089754141,0.087344066,0.07203087400000001,,,,2008-10-19
3035,5800,100,NYSEARCA:IEO,NYSEARCA:XBI,NYSEARCA:ITA,,,,,0.604628423,0.36335941299999996,0.032012162999999996,,,,,2008-06-14
3036,9300,1530,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,0.374277539,0.083481577,0.051868304000000004,0.15137419400000002,0.298322492,0.040675894,,2008-03-19
3037,1300,300,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,,,0.403559149,0.312709552,0.028359368,0.25364989600000004,0.001722033,,,2009-05-30
3038,10700,1710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.173664111,0.35558668600000004,0.15611424599999998,0.314634957,,,,2009-01-17
3039,12800,3170,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:VOT,,,,,0.593840083,0.263729942,0.142429975,,,,,2008-07-12
3040,19300,5580,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.583597845,0.225044885,0.071971155,0.008797373,0.11058874199999999,,,2008-07-07
3041,17300,2280,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:IGV,,,0.327603624,0.240076428,0.045634588,0.32745298300000003,0.059232377,,,2008-05-02
3042,4000,790,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGV,,,0.507308555,0.23653631100000003,0.004389907,0.052940392999999995,0.198824833,,,2009-04-29
3043,13200,2880,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,0.539783204,0.17548081100000001,0.023873249,0.13698507099999999,0.123877665,,,2008-07-24
3044,5400,1240,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IHI,NYSEARCA:XME,,,0.524780265,0.153704655,0.037741026000000004,0.166353294,0.11742076,,,2008-04-24
3045,16700,2160,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.35288305700000006,0.259152408,0.296901835,0.047603216,0.043459485,,,2009-06-24
3046,19600,4400,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.305447438,0.533615197,0.016192516,0.09096420699999999,0.053780641,,,2009-02-10
3047,13100,1060,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.511616439,0.36297654799999995,0.10152963,0.023877382000000003,,,,2009-06-02
3048,8200,2310,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:JKH,,,,,0.5532666070000001,0.19370844,0.253024953,,,,,2009-03-20
3049,12400,2560,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IHF,,,0.526760983,0.192884245,0.0066694630000000005,0.12072907199999999,0.152956237,,,2008-03-23
3050,2900,760,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:EVX,,,0.540036036,0.185065822,0.028218522000000003,0.007612028000000001,0.23906759100000002,,,2008-10-18
3051,17200,4820,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.24351102600000002,0.475037266,0.070854423,0.08978973900000001,0.120807545,,,2009-06-15
3052,8500,2540,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.76690359,0.053409397000000004,0.076913229,0.08927502300000001,0.01349876,,,2009-04-08
3053,10700,650,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:FVL,,,,,0.523408246,0.239821905,0.23676984899999998,,,,,2008-02-06
3054,9600,2050,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.49058538100000004,0.061144946,0.40718914799999995,0.041080525,,,,2008-03-02
3055,10500,1650,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:VAW,,,0.40501742799999996,0.243115781,0.083600972,0.08956456900000001,0.17870125,,,2009-01-18
3056,10100,810,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.74977679,0.043425226,0.074045296,0.13275268699999998,,,,2008-07-16
3057,8500,1330,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,,,0.434631379,0.17827047199999999,0.23301160899999998,0.122390645,0.031695895,,,2008-09-09
3058,5000,820,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,,0.40153955399999997,0.179452608,0.054043968,0.088249385,0.27671448600000004,,,2008-01-27
3059,4100,1030,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,0.433067896,0.251112006,0.057082546,0.161410726,0.09732682599999999,,,2008-03-08
3060,600,140,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:XME,,,,,0.542990805,0.270854003,0.186155192,,,,,2008-08-12
3061,4600,480,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,,,0.398034172,0.258002408,0.031865999,0.31209742100000004,,,,2009-03-26
3062,6700,1570,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,,,,,0.7106640470000001,0.142785741,0.14655021099999999,,,,,2009-01-25
3063,8500,310,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:JKH,,,0.428552521,0.148527455,0.129738326,0.17776478,0.115416919,,,2009-03-25
3064,17100,1610,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:PYZ,,,,0.52776764,0.073808056,0.35268647200000003,0.045737832,,,,2008-12-16
3065,9700,780,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,0.556270924,0.27891493100000003,0.021759298,0.02619781,0.116857036,,,2008-02-11
3066,3400,290,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:FVL,,,,0.291431092,0.190736181,0.35256856799999997,0.165264159,,,,2008-05-07
3067,11700,630,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:VOT,,,0.44570833299999996,0.184163102,0.19827396600000002,0.008084959000000001,0.163769641,,,2009-02-02
3068,10500,2520,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XLB,,,,0.34493629600000003,0.098474585,0.42693632600000003,0.12965279300000002,,,,2009-06-18
3069,2700,480,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.625872325,0.20312398,0.082358037,0.011660856,0.076984802,,,2008-10-17
3070,13800,3660,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.492157151,0.130185856,0.274483933,0.103173061,,,,2008-06-02
3071,11100,1890,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,0.466853918,0.215048735,0.13721979999999998,0.012577538999999999,0.168300008,,,2008-06-04
3072,10400,2840,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EVX,,,,0.53362093,0.070283388,0.24586787100000002,0.150227811,,,,2008-05-17
3073,16900,2330,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:VAW,,,,,0.5887849789999999,0.115926642,0.295288379,,,,,2009-02-08
3074,4200,710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.254075906,0.383942231,0.035539488,0.131798757,0.19464361800000002,,,2008-02-04
3075,15800,2070,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XBI,NYSEARCA:XES,,,,0.301609209,0.17354184399999997,0.40384958200000004,0.120999365,,,,2008-12-23
3076,2300,270,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IGM,,,,0.5651552120000001,0.196358726,0.091741658,0.146744404,,,,2008-05-08
3077,7900,1100,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:IGM,,,0.269601828,0.439574865,0.093690582,0.08901156699999999,0.10812115900000001,,,2008-02-06
3078,19900,4930,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.47335584700000005,0.165642523,0.232732159,0.039163457,0.089106014,,,2008-12-17
3079,6900,170,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,,,,0.227586609,0.512422854,0.060420996,0.199569542,,,,2008-10-22
3080,17700,1260,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IHI,NYSEARCA:XME,,,,0.531922522,0.19349239199999999,0.125687965,0.148897122,,,,2009-03-19
3081,18900,2470,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:XLB,,,,0.488610503,0.09024624699999999,0.159235094,0.261908156,,,,2008-11-10
3082,18600,2170,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.244096258,0.416793353,0.13738712,0.099571411,0.10215185800000001,,,2009-02-15
3083,11700,2740,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:PTH,,,,,0.6255977970000001,0.34493638600000004,0.029465817000000002,,,,,2008-02-18
3084,13600,3120,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.44921376,0.22183771600000002,0.117419581,0.07118197799999999,0.140346966,,,2008-12-01
3085,3000,360,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,,,0.5232671729999999,0.17532938,0.037595872,0.186663033,0.077144542,,,2008-02-04
